names,x,y,custom_data,manual_label,correct_label,x2,y2,x3,y3,x4,y4,Area_pxl,AreaNoHole_Area_pxl,Solidity,Perimeter_pxl,ConvexPerimeter_pxl,Convexity,Max_ConvexityDef
frame_488_2017-09-16_14_11_48.478_1215_421.png,3.6838585,10.1306894,1143,xxxx,Appendic_Unfoc,-17.0414728,18.4493275,14.0571056,7.15946,5.4221259,19.9786781,610,610,0.638409,158.024384,125.954758,0.797059,14.433594
frame_487_2017-09-21_01_26_17.933_289_1690.png,0.2955446,9.1192146,1144,xxxx,Appendic_Unfoc,-0.2663217,2.073229,1.131599,-10.8946563,-7.859497,-0.8611008,33399,27316.5,0.572055,1433.910767,815.894409,0.568999,116.386719
frame_487_2017-09-20_20_59_12.793_294_1724.png,-5.8142322,8.0264813,1145,xxxx,Appendic_Unfoc,-0.939296,-14.9239105,-7.7567392,2.4789079,-2.339869,-14.7109984,3233,3233,0.506224,478.333038,314.052612,0.656556,46.414062
frame_487_2017-09-17_22_57_43.580_1728_452.png,7.2674163,-5.9774877,1146,xxxx,Appendic_Unfoc,-5.9024286,6.957359,-9.4591409,9.421662,8.4894132,-2.5702479,1556,1556,0.592536,293.279205,194.659042,0.663733,32.03125
frame_487_2017-09-17_21_12_02.320_1869_1355.png,8.9084227,-1.1040356,1147,xxxx,Appendic_Unfoc,5.1320762,-5.2535832,-10.5613022,-6.5805792,4.2037431,-5.5071838,6561,6561,0.616519,504.073151,428.959198,0.850986,44.082031
frame_486_2017-09-21_01_26_17.933_884_1735.png,9.1140445,4.6016599,1148,xxxx,Appendic_Unfoc,-8.6424835,3.9781428,2.1943087,-17.6010177,-7.5370908,1.1830942,37382,33649.5,0.729046,1189.459961,800.08136,0.672643,85.96875
frame_486_2017-09-20_20_59_12.793_0_1669.png,-3.1714797,-12.4077344,1149,xxxx,Appendic_Unfoc,-17.6463802,-17.4814208,-12.9869481,8.1958228,13.160236,-1.5898501,2282,2282,0.611878,340.592926,237.673538,0.697823,38.453125
frame_486_2017-09-17_22_57_43.580_1484_421.png,19.5435263,-0.6989088,1150,xxxx,Appendic_Unfoc,9.9523473,11.4533977,-6.4002764,-0.2103971,-4.9382066,1.8109553,1355.5,1355.5,0.604055,265.036591,182.585785,0.688908,26.609375
frame_486_2017-09-17_21_12_02.320_625_22.png,-4.5659559,4.0500857,1151,xxxx,Appendic_Unfoc,18.2307935,18.6859351,10.2085423,18.0827485,15.0066875,-18.6484062,9097.5,9063.5,0.586046,686.707703,540.709839,0.787394,61.664062
frame_486_2017-09-17_00_03_41.880_1278_413.png,4.0367596,-10.9989762,1152,xxxx,Appendic_Unfoc,-16.025763,9.6249356,1.360093,-12.5896215,5.7906592,18.8936494,624,582.5,0.761438,122.710678,103.99337,0.847468,9.484375
frame_485_2017-09-29_18_01_05.556_1268_724.png,-11.6945374,-3.1838253,1153,xxxx,Appendic_Unfoc,-12.3440434,-16.0431573,-6.7226125,-3.8894561,11.5128836,-10.3937486,482.5,482.5,0.71323,135.438599,124.639656,0.920267,6.421875
frame_485_2017-09-21_01_26_17.933_1391_1764.png,-1.7017185,-15.5390498,1154,xxxx,Appendic_Unfoc,-18.8900674,12.7214569,0.2381225,2.5277771,5.8207266,-5.4913887,31407.5,30381,0.60378,1589.893555,848.232666,0.533515,113.132812
frame_485_2017-09-19_04_33_23.799_430_77.png,-19.3444972,-12.2946253,1155,xxxx,Appendic_Unfoc,-14.8562653,10.6474448,-13.765937,5.2453439,-6.4243902,-14.4740088,1896.5,1569,0.610031,261.237579,202.60585,0.775562,16.070312
frame_485_2017-09-17_08_52_09.774_1910_1065.png,18.2161408,-4.6842216,1156,xxxx,Appendic_Unfoc,-12.1861346,19.258027,-9.5084868,8.2904665,-7.0704454,12.8385945,2525.5,2012.5,0.681395,237.036575,205.844025,0.868406,9.191406
frame_484_2017-09-17_06_03_03.156_528_1430.png,10.3564281,-8.4392238,1157,xxxx,Appendic_Unfoc,13.333673,-15.8232935,-9.7323139,12.374297,14.6701179,11.7114396,1492.5,1492.5,0.615972,260.69342,189.357559,0.726361,31.847656
frame_484_2017-09-16_16_18_38.403_21_182.png,-19.8934513,12.0684284,1158,xxxx,Appendic_Unfoc,16.7502666,17.4709056,9.4882188,13.8710945,-4.4847968,-20.7626459,2840.5,2840.5,0.505697,386.575684,296.370209,0.766655,42.101562
frame_484_2017-09-16_12_04_57.704_1039_956.png,-8.7920782,6.7684155,1159,xxxx,Appendic_Unfoc,19.3875118,9.4071535,19.5136962,5.8504344,-6.9996811,1.9727107,2273,2273,0.778025,264.936066,236.218338,0.891605,16.261719
frame_483_2017-09-26_18_03_15.775_150_34.png,-14.3953147,2.0464395,1160,xxxx,Appendic_Unfoc,-14.4872729,0.3372232,-12.7430338,-18.5666098,-11.040744,-9.259503,2372,2372,0.669111,305.421356,236.526352,0.774426,20.050781
frame_483_2017-09-18_11_59_51.644_1916_1758.png,2.8077521,19.955332,1161,xxxx,Appendic_Unfoc,12.4638522,6.1505108,-6.2488298,17.2585512,12.9897232,15.9723823,1713,1713,0.809164,215.279221,200.877121,0.9331,8.90625
frame_482_2017-09-24_00_06_17.008_698_957.png,-5.2571759,-10.4275663,1162,xxxx,Appendic_Unfoc,4.6181758,15.6094482,4.3810158,-0.2815583,0.0440874,-11.3418483,1321,1321,0.698203,235.681244,209.706497,0.889789,13.160156
frame_481_2017-09-25_12_00_27.035_929_228.png,-11.6948093,-10.7183806,1163,xxxx,Appendic_Unfoc,8.9586953,9.1295872,6.2520861,-11.8706632,18.4226459,8.0220749,6179.5,6161,0.577765,643.972656,437.378235,0.679188,49.621094
frame_481_2017-09-19_01_44_17.054_741_1458.png,6.7768867,4.5575717,1164,xxxx,Appendic_Unfoc,-5.265137,-17.2732498,-3.9867399,17.7058983,-16.0454167,-5.700553,2709.5,2340,0.608899,361.605133,233.851181,0.646703,22.902344
frame_481_2017-09-18_11_59_51.644_9_616.png,8.9517199,15.341819,1165,xxxx,Appendic_Unfoc,-7.4334552,-9.8938932,-11.7182134,-13.9678812,-9.1231768,12.1653406,2235,2169,0.630432,279.279205,229.764481,0.822705,28.839844
frame_480_2017-09-19_01_44_17.054_119_1689.png,14.5490285,9.0763222,1166,xxxx,Appendic_Unfoc,13.1335231,-16.0537979,-6.5302992,-8.6660879,7.6663116,-17.8586808,1869.5,1869.5,0.656195,317.806122,203.133667,0.639175,22.609375
frame_480_2017-09-18_14_06_42.125_1935_1338.png,-16.2334259,-7.3969058,1167,xxxx,Appendic_Unfoc,-14.4765523,-7.5908056,-7.2735542,0.4646023,19.6582379,-3.8390119,5410,5410,0.622985,491.58786,370.806549,0.754304,48.199219
frame_47_2017-09-21_20_54_47.206_1034_43.png,-8.2083032,14.3787777,1168,xxxx,Appendic_Unfoc,-17.1407599,-9.6906078,-0.9407344,6.9530335,-10.0961476,14.5877371,2383,2383,0.577277,402.132019,301.820099,0.75055,16.710938
frame_47_2017-09-21_12_11_44.914_781_1639.png,18.0184757,3.1738647,1169,xxxx,Appendic_Unfoc,-16.0844904,-7.1722439,0.2701263,14.9018291,-17.008934,-17.7606321,676.5,676.5,0.691364,171.095459,151.582596,0.885953,6.707031
frame_47_2017-09-18_13_03_16.745_831_278.png,18.1667281,7.1561861,1170,xxxx,Appendic_Unfoc,-19.3518125,10.3881669,-1.2039925,-10.0951987,-9.8655485,-0.5043947,8745.5,8745.5,0.516492,779.369629,541.038696,0.6942,65.417969
frame_47_2017-09-16_21_56_51.690_1785_1306.png,-16.6149736,7.8274979,1171,xxxx,Appendic_Unfoc,1.2747347,19.1766618,-14.7098426,0.3089715,8.5614949,11.2142549,2350,2350,0.62809,332.735046,233.230286,0.700949,36.890625
frame_479_2017-09-16_20_53_26.537_155_1226.png,4.6872474,-4.7887215,1172,xxxx,Appendic_Unfoc,-6.74055,9.5894263,-18.8592062,-12.2758067,-12.1696748,5.1526334,3714.5,3714.5,0.438781,552.457947,395.227509,0.715398,49.175781
frame_478_2017-09-19_04_33_23.799_109_244.png,1.2042305,-4.0451593,1173,xxxx,Appendic_Unfoc,3.5536513,11.4781243,-11.5249613,-16.6429299,-7.4513768,-9.102825,1781,1775.5,0.509104,323.764496,230.667099,0.712453,37.601562
frame_478_2017-09-18_13_03_16.745_922_1837.png,-1.0472231,-14.9563897,1174,xxxx,Appendic_Unfoc,-4.6157752,-3.1379453,-3.7350317,-9.3148497,-13.0014032,14.6276564,5206.5,5206.5,0.674985,467.345245,377.286011,0.807296,27.460938
frame_478_2017-09-17_08_09_52.805_675_231.png,-2.3537208,-2.9316613,1175,xxxx,Appendic_Unfoc,-3.5603555,-13.6623544,-13.9950325,6.6623188,13.2376367,8.2316785,674.5,674.5,0.645455,172.468033,127.210175,0.737587,16.253906
frame_478_2017-09-16_20_53_26.537_1806_1645.png,-16.4948082,16.552932,1176,xxxx,Appendic_Unfoc,-15.3031768,13.6227153,5.2956772,-6.0022983,-14.5759608,3.1124854,2729,2729,0.576225,377.563477,310.570374,0.822565,30.753906
frame_477_2017-09-21_01_26_17.933_12_1966.png,-14.0425903,-5.3353765,1177,xxxx,Appendic_Unfoc,-14.8880784,-18.456251,-3.1980928,18.0941899,-0.5390657,7.2871084,1712.5,1656,0.609945,348.149261,201.310104,0.578229,38.410156
frame_477_2017-09-19_19_00_07.251_1597_1291.png,4.7970973,-9.2293434,1178,xxxx,Appendic_Unfoc,12.358171,-18.2862449,14.8794916,17.5341059,16.8941997,4.4870874,6323,6296.5,0.39713,783.293518,499.708954,0.637959,77.347656
frame_477_2017-09-19_04_33_23.799_398_236.png,10.5312266,-8.4070037,1179,xxxx,Appendic_Unfoc,5.1498498,-3.4107863,-10.0926756,7.5058816,-4.3497802,13.4278576,2497,2497,0.578746,342.735046,281.507782,0.821357,25.480469
frame_477_2017-09-18_11_59_51.644_1869_1007.png,15.5904078,5.6876009,1180,xxxx,Appendic_Unfoc,9.7509194,2.6598861,-7.9613225,-4.9898559,-20.4812833,-6.5459542,1128.5,1128.5,0.637751,210.89444,170.291214,0.807471,17.964844
frame_477_2017-09-17_03_13_56.451_212_1649.png,-0.350667,0.8737531,1181,xxxx,Appendic_Unfoc,-15.1335304,-20.7330391,0.774393,18.69352,6.9124551,-0.8551251,1330,1330,0.811718,202.024384,158.849731,0.78629,19.941406
frame_476_2017-09-19_04_33_23.799_540_225.png,12.2435297,-13.2424564,1182,xxxx,Appendic_Unfoc,-5.0178545,9.5879649,-4.7281143,14.6582915,7.5757559,1.5958906,3598.5,3585,0.559239,392.717804,320.568848,0.816283,41.730469
frame_476_2017-09-17_04_59_37.593_1668_1484.png,-0.5575761,-12.9515833,1183,xxxx,Appendic_Unfoc,11.7858963,7.9829101,-8.5723128,18.5953093,-3.9203157,0.8098741,1087.5,1087.5,0.573727,294.492432,166.166565,0.564247,26.796875
frame_476_2017-09-16_16_18_38.403_1432_102.png,15.319553,2.431267,1184,xxxx,Appendic_Unfoc,6.3008627,-6.2040512,-12.9056943,2.6387065,-8.5623085,-4.9821879,735.5,735.5,0.706872,163.438599,128.314133,0.785091,15.179688
frame_475_2017-09-21_06_15_38.060_260_1727.png,-4.6545381,5.7414672,1185,xxxx,Appendic_Unfoc,-4.7069467,9.7526396,18.6719013,0.639762,3.2271463,-6.1938503,2289,2008.5,0.665617,344.190918,202.970978,0.589705,25.316406
frame_475_2017-09-19_04_33_23.799_682_128.png,1.4972269,-17.6968115,1186,xxxx,Appendic_Unfoc,-14.1983689,-2.6701829,-13.1590341,-4.0203602,-13.3946962,-18.5484527,3186.5,3186.5,0.507687,423.060974,336.652649,0.795754,41.921875
frame_474_2017-09-19_04_33_23.799_794_0.png,0.0344154,-16.7384267,1187,xxxx,Appendic_Unfoc,2.6082164,19.6080519,2.4495431,-15.5137913,-20.3209446,-19.5175307,2600,2600,0.455501,382.333038,301.697235,0.789095,43.421875
frame_474_2017-09-16_15_15_13.245_465_657.png,-18.5753861,5.1306072,1188,xxxx,Appendic_Unfoc,6.4723729,15.7799957,17.0114829,9.0016608,-6.1888037,-4.0387332,1629,1629,0.809843,204.852814,187.689117,0.916214,7.699219
frame_473_2017-09-20_23_46_08.531_1504_893.png,-1.9001775,15.0648373,1189,xxxx,Appendic_Unfoc,7.6772956,-7.0032765,-6.4165999,15.2656092,17.0900343,-12.7481182,6727.5,6727.5,0.704082,521.487366,377.122925,0.723168,52.546875
frame_473_2017-09-17_21_12_02.320_1364_789.png,-14.0405582,-16.2329828,1190,xxxx,Appendic_Unfoc,13.3313041,2.6497524,3.4507312,-20.5632509,-6.9159792,17.8050482,1303.5,1303.5,0.75434,201.72287,176.351212,0.874225,15.878906
frame_473_2017-09-17_02_10_31.042_1531_8.png,7.8332271,-14.9736136,1191,xxxx,Appendic_Unfoc,-20.1561623,5.7955743,-13.7662275,12.1370196,-16.4608464,-4.267366,3735.5,3724,0.626567,411.261963,354.186371,0.861218,24.625
frame_473_2017-09-16_16_18_38.403_1846_889.png,6.1192602,-17.5709291,1192,xxxx,Appendic_Unfoc,-15.6076188,-18.9850278,3.7931854,-14.8121204,8.3767433,-17.6002627,1406.5,1406.5,0.719253,237.923874,195.319763,0.820934,17.246094
frame_473_2017-09-16_15_15_13.245_325_542.png,-0.7497994,9.7208627,1193,xxxx,Appendic_Unfoc,9.0264191,-3.26067,-12.2671586,19.5050714,-3.465784,-3.7935005,1724.5,1724.5,0.797641,220.409164,204.177597,0.926357,6.746094
frame_472_2017-09-20_23_46_08.531_1671_716.png,3.7637151,7.9448583,1194,xxxx,Appendic_Unfoc,16.5619204,10.4974926,5.155452,11.404505,12.3953089,-1.9699334,4662.5,4662.5,0.662428,424.090393,319.121002,0.752483,44.550781
frame_472_2017-09-19_18_17_50.600_322_171.png,-3.5690655,-4.4692387,1195,xxxx,Appendic_Unfoc,5.4411989,-11.2816483,-20.4824232,15.7216889,-18.6077065,-2.8328831,5082,5082,0.527042,521.72998,388.085632,0.743844,60.371094
frame_472_2017-09-18_01_04_34.024_948_649.png,15.992692,-0.5621527,1196,xxxx,Appendic_Unfoc,5.049254,-0.1404692,-5.0472549,10.1129034,0.5343144,-16.4102745,8157.5,8157.5,0.703142,549.286377,435.991638,0.793742,54.992188
frame_472_2017-09-17_02_10_31.042_1149_0.png,6.4800608,-6.9014351,1197,xxxx,Appendic_Unfoc,2.5478322,1.111357,-12.6747238,11.9620297,-10.3272675,4.9503005,3523.5,3523.5,0.680278,370.776703,314.861359,0.849194,28.933594
frame_472_2017-09-16_17_00_55.318_1404_598.png,15.6165442,-14.1188195,1198,xxxx,Appendic_Unfoc,-6.7530479,-3.7720297,-13.9406241,-12.0332471,-19.3528553,12.1648069,2425.5,2425.5,0.937935,205.37973,190.263474,0.926399,7.378906
frame_472_2017-09-16_17_00_55.318_1386_661.png,-9.2762925,-8.5135836,1199,xxxx,Appendic_Unfoc,2.4467047,5.9458424,-3.0200085,7.2900818,19.5460287,-16.1178385,513.5,513.5,0.59744,157.497467,146.772095,0.931901,7.683594
frame_471_2017-09-20_23_46_08.531_1801_517.png,-4.7426484,-14.213151,1200,xxxx,Appendic_Unfoc,13.1577814,-7.074649,0.2127096,9.9343124,14.3235053,13.8626368,6291,6291,0.620537,555.528992,379.915009,0.68388,54.085938
frame_471_2017-09-19_18_17_50.600_216_422.png,16.0593905,-6.270178,1201,xxxx,Appendic_Unfoc,9.0033634,5.2128174,1.6943003,-11.4392655,2.3892192,14.8597028,5720.5,5720.5,0.495088,543.972656,433.559174,0.797024,57.246094
frame_471_2017-09-17_21_12_02.320_535_1431.png,-2.4277616,10.2778786,1202,xxxx,Appendic_Unfoc,9.3314262,19.0978507,12.0156403,2.8976892,2.9012047,0.8109902,784.5,784.5,0.681877,159.781738,136.3396,0.853287,10.953125
frame_471_2017-09-16_18_04_20.306_754_1007.png,-17.1808773,6.6253433,1203,xxxx,Appendic_Unfoc,-13.1811657,-9.4379724,14.5319847,-18.295055,-5.6246925,-16.582621,671,671,0.520963,186.166519,140.623306,0.755363,22.238281
frame_471_2017-09-16_17_00_55.318_1169_695.png,8.0076777,-3.8969348,1204,xxxx,Appendic_Unfoc,4.5771914,20.6503467,7.2101311,2.3919412,-5.9612257,-12.3154084,2201,2201,0.971101,181.338089,171.496201,0.945726,2.847656
frame_471_2017-09-16_17_00_55.318_1164_756.png,3.1880567,14.0673726,1205,xxxx,Appendic_Unfoc,13.7579728,0.4506686,9.7785854,-11.2451416,-8.9859077,17.6498453,2143.5,2143.5,0.42793,497.119843,296.256989,0.595947,29.070312
frame_470_2017-09-19_18_17_50.600_93_600.png,-13.8463724,-2.1471022,1206,xxxx,Appendic_Unfoc,-15.5958107,5.8376676,-0.0964627,7.5040776,-16.4279086,18.3468158,11228.5,11228.5,0.66743,782.742188,515.283325,0.658305,58.53125
frame_469_2017-09-21_01_26_17.933_1234_0.png,13.5244729,-11.1046683,1207,xxxx,Appendic_Unfoc,10.2523372,15.0818668,-10.1268677,4.1020762,-5.2676249,5.7847281,1324,1324,0.525293,368.107635,199.835037,0.542871,37
frame_469_2017-09-20_21_43_43.740_1668_527.png,19.4976978,16.0902853,1208,xxxx,Appendic_Unfoc,-18.5052035,9.3189632,-0.8305153,-10.8068883,20.4011707,-8.0549822,700,700,0.595998,178.509659,134.590897,0.75397,20.699219
frame_469_2017-09-19_13_21_55.011_1906_1382.png,9.1495857,-17.1013551,1209,xxxx,Appendic_Unfoc,-8.7965257,-2.3611858,-12.8187318,-1.1044706,9.1937802,17.8103465,658.5,658.5,0.792419,143.923874,105.613892,0.733818,20.035156
frame_469_2017-09-17_01_07_06.185_1505_991.png,-5.7957679,14.879022,1210,xxxx,Appendic_Unfoc,-19.6344114,-2.8192425,-10.2964301,-17.5854376,12.0209603,-4.4391144,4311,4307,0.57723,465.303589,382.288849,0.82159,25.027344
frame_469_2017-09-16_20_53_26.537_25_1830.png,15.3921719,-17.8026092,1211,xxxx,Appendic_Unfoc,-7.0366743,11.991367,11.5131152,19.9870462,18.2653032,-0.8294862,536,536,0.742382,127.882248,103.609612,0.810195,13.320312
frame_468_2017-09-19_13_21_55.011_577_237.png,-14.9808013,6.8317168,1212,xxxx,Appendic_Unfoc,1.5198069,15.5347168,6.1261618,17.707151,13.063565,-19.196644,1079.5,1079.5,0.751479,188.752304,167.004044,0.884779,8.183594
frame_468_2017-09-19_12_39_36.606_1515_1600.png,-19.0165788,-1.1230899,1213,xxxx,Appendic_Unfoc,-0.8120173,10.8425998,-13.0713219,3.4424306,9.4568812,-3.5134503,2469.5,2459.5,0.649974,371.036591,247.810654,0.667887,53.050781
frame_468_2017-09-17_01_07_06.185_856_1146.png,4.4582019,5.3637217,1214,xxxx,Appendic_Unfoc,-9.98222,-6.2314141,6.1666214,8.6861945,-6.2609975,9.172486,3951,3951,0.698488,427.362488,367.215942,0.859261,20.386719
frame_468_2017-09-16_17_00_55.318_575_895.png,4.9147663,-0.9203109,1215,xxxx,Appendic_Unfoc,18.7168296,8.129898,2.1645485,-11.7939259,7.4802718,-11.8612094,3096,3096,0.562909,394.676178,315.697144,0.799889,35.15625
frame_467_2017-09-18_11_59_51.644_934_180.png,18.1360518,20.4639135,1216,xxxx,Appendic_Unfoc,13.507988,-17.9322622,18.6627397,8.398593,-12.1646645,-15.9762585,8875.5,8875.5,0.466175,723.51178,551.367981,0.762072,78.441406
frame_467_2017-09-17_19_05_12.402_184_0.png,8.606851,20.2097121,1217,xxxx,Appendic_Unfoc,6.9357647,9.7929071,6.9909366,-14.5536941,-10.6722236,-14.5911558,1399.5,1184,0.483957,253.865005,196.284317,0.773184,22.332031
frame_467_2017-09-17_12_02_24.860_225_445.png,-8.4572426,-7.5207951,1218,xxxx,Appendic_Unfoc,-10.1390456,8.6632014,-5.8105814,18.4545206,15.461393,-4.9089774,7968.5,7968.5,0.672277,568.801086,473.347351,0.832184,34.847656
frame_467_2017-09-17_02_10_31.042_493_1780.png,-3.4826442,-16.6209552,1219,xxxx,Appendic_Unfoc,13.1921496,19.3063515,7.9337305,-17.0504019,-15.3689081,-14.7257696,883,883,0.54305,247.421356,220.639908,0.891758,15.082031
frame_467_2017-09-16_17_00_55.318_455_818.png,14.3629653,-9.6938243,1220,xxxx,Appendic_Unfoc,6.4931317,14.9505169,-7.73208,13.4449817,7.7988408,15.2652774,2287,2287,0.966406,187.82338,178.381699,0.949731,2.351562
frame_466_2017-09-21_21_39_17.997_769_473.png,-15.6010305,-12.3045857,1221,xxxx,Appendic_Unfoc,16.2242751,18.044852,-17.7926236,-12.8148575,11.539389,-6.8618296,478.5,478.5,0.652797,140.610168,102.679604,0.730243,11.496094
frame_466_2017-09-20_23_46_08.531_1920_266.png,3.3020509,9.8280018,1222,xxxx,Appendic_Unfoc,0.9330217,7.1415477,-11.5560531,19.1190072,3.9375478,-10.1227196,4473.5,4473.5,0.71416,423.060974,297.730743,0.703754,55.78125
frame_466_2017-09-17_19_05_12.402_60_253.png,17.2749902,18.1535396,1223,xxxx,Appendic_Unfoc,-0.6464864,5.6024111,4.6098927,-17.4557601,-9.2045012,-12.9362824,1859,1859,0.855893,202.509659,176.353271,0.870839,8.558594
frame_466_2017-09-17_19_05_12.402_42_320.png,-6.3583845,-0.9648083,1224,xxxx,Appendic_Unfoc,-18.1305281,1.3800473,-18.1467667,11.6090241,-20.8674695,-18.0027075,1486,1486,0.41648,425.303589,246.071732,0.578579,28.828125
frame_466_2017-09-17_12_02_24.860_1209_912.png,15.7201776,-2.4922514,1225,xxxx,Appendic_Unfoc,8.7817225,-0.9865615,14.9257421,-10.2427316,-13.8361143,-1.5626916,9134.5,9134.5,0.655649,626.055908,462.613251,0.738933,51.960938
frame_466_2017-09-17_10_58_58.968_906_170.png,-4.4970774,-18.4294575,1226,xxxx,Appendic_Unfoc,4.459096,14.0483943,-18.2972494,17.5309416,-16.5237308,-14.8462168,513,513,0.681275,134.911682,122.69101,0.909417,9
frame_466_2017-09-17_00_03_41.880_1766_1916.png,-13.5397872,-8.7240306,1227,xxxx,Appendic_Unfoc,10.908063,18.5965155,2.9608608,-11.1829092,11.3430614,3.9338815,3611,3611,0.532282,460.475189,323.959595,0.703533,59.882812
frame_466_2017-09-16_17_00_55.318_326_672.png,-13.6342614,13.1483598,1228,xxxx,Appendic_Unfoc,-19.2736968,8.1147755,-19.8071443,9.7107636,4.4372259,-9.2361882,2452.5,2452.5,0.847736,237.521866,203.535797,0.856914,14.9375
frame_466_2017-09-16_15_15_13.245_1222_1518.png,15.436491,8.8691036,1229,xxxx,Appendic_Unfoc,-3.7309613,-3.1226621,10.3876398,8.8902414,9.3806971,-5.5881071,1727.5,1727.5,0.731372,227.72287,198.243866,0.870549,17.296875
frame_466_2017-09-16_09_58_07.899_1278_1864.png,17.4533022,-11.4530768,1230,xxxx,Appendic_Unfoc,7.9176789,-10.613194,13.9548236,-3.429334,-19.6964749,10.3084892,992.5,992.5,0.645528,207.923874,183.10495,0.880635,14.40625
frame_465_2017-09-21_21_39_17.997_716_940.png,-10.5425375,-12.0357486,1231,xxxx,Appendic_Unfoc,10.6901664,17.6055118,-4.7155989,8.8222467,-0.6510127,-13.2474717,3683,3390,0.559498,527.813293,290.68985,0.550744,33.371094
frame_465_2017-09-20_23_46_08.531_1882_460.png,-5.8085361,-0.605785,1232,xxxx,Appendic_Unfoc,6.2345938,-9.4221536,-15.0180052,2.442767,-17.9613192,12.2240743,5823.5,5823.5,0.667526,532.031555,364.417236,0.684954,48.667969
frame_465_2017-09-17_18_01_46.881_873_1427.png,14.2530874,7.5573845,1233,xxxx,Appendic_Unfoc,13.840473,-13.8772253,16.5677639,-1.6896192,8.3180441,17.9961965,12777,12777,0.64303,761.470093,652.56488,0.85698,50.726562
frame_465_2017-09-17_12_02_24.860_1544_1356.png,11.6527423,-12.9866561,1234,xxxx,Appendic_Unfoc,-6.428626,10.515514,13.6573363,-2.02435,-3.3036934,-8.992313,9254,9254,0.671115,637.126953,440.555634,0.691472,79.664062
frame_465_2017-09-16_17_00_55.318_165_452.png,18.7013505,0.2318885,1235,xxxx,Appendic_Unfoc,-14.631678,1.7007407,-0.7418192,14.1387242,-11.8151394,3.464657,2497,2497,0.965957,198.308655,187.801682,0.947017,2.785156
frame_465_2017-09-16_15_15_13.245_369_1895.png,-1.6012368,-2.7159019,1236,xxxx,Appendic_Unfoc,6.3667822,-12.2435657,-14.1838388,-2.3788185,0.7273903,-2.7379329,1360,1360,0.807601,208.367523,196.371063,0.942426,5.351562
frame_465_2017-09-16_11_01_32.735_200_765.png,18.708062,-11.6516408,1237,xxxx,Appendic_Unfoc,-13.752603,13.5743362,-20.4961217,-8.2200273,16.2948785,17.0857117,1174.5,1164,0.573964,252.693436,168.464508,0.666675,23.28125
frame_464_2017-09-25_12_00_27.035_836_630.png,9.0315222,-16.2335694,1238,xxxx,Appendic_Unfoc,-7.1864102,15.7076105,2.8482619,13.6098419,14.0447123,-0.3197792,1692.5,1692.5,0.650336,281.664001,213.060944,0.756437,24.515625
frame_464_2017-09-20_23_46_08.531_1816_683.png,10.4808386,-4.6876709,1239,xxxx,Appendic_Unfoc,17.0207177,-0.8233025,-2.1719144,12.6380835,0.1766341,-12.0866768,5709,5709,0.574809,492.901581,401.812408,0.815198,52.085938
frame_464_2017-09-20_18_23_25.361_942_1081.png,12.8683366,-10.6703446,1240,xxxx,Appendic_Unfoc,11.6224575,14.4604034,6.6294278,-10.2133979,2.9307337,-13.4304953,2508.5,2224.5,0.674602,325.119843,214.920471,0.66105,17.425781
frame_464_2017-09-16_17_00_55.318_4_235.png,-6.1617995,-12.3166012,1241,xxxx,Appendic_Unfoc,-8.7831658,-19.5788829,-18.3936754,-7.233715,20.5000789,-4.4592134,2442,2442,0.964836,196.651794,185.262207,0.942082,3.167969
frame_464_2017-09-16_17_00_55.318_0_307.png,12.6968194,-3.0228439,1242,xxxx,Appendic_Unfoc,-1.3279242,3.2895859,-13.4136374,15.3828987,-13.8470101,-19.9329654,2248.5,2248.5,0.400125,585.286377,320.208252,0.547097,66
frame_463_2017-09-20_23_46_08.531_1758_898.png,2.3638605,-10.1427432,1243,xxxx,Appendic_Unfoc,2.9642246,2.82345,-12.6511354,13.7491066,19.9145894,19.3577777,6343.5,6343.5,0.582774,530.658936,424.500946,0.799951,49.863281
frame_463_2017-09-20_18_23_25.361_445_1147.png,-4.8891781,-3.8816473,1244,xxxx,Appendic_Unfoc,-4.8967445,-6.1599748,13.0299159,-4.7336878,4.9490228,-18.451149,3588.5,3511.5,0.554433,775.31073,304.901642,0.393264,67.574219
frame_463_2017-09-18_13_03_16.745_147_1086.png,1.2748444,17.2279325,1245,xxxx,Appendic_Unfoc,9.7198484,-11.6919145,-8.7342131,15.2226358,0.7842249,12.6729076,8821,8821,0.543215,720.984863,508.287628,0.704991,89.480469
frame_463_2017-09-17_12_02_24.860_1659_1910.png,-13.8204642,11.0810725,1246,xxxx,Appendic_Unfoc,-0.6877369,-18.0592894,20.8075973,-12.8271208,8.8908072,-7.0744661,663.5,638.5,0.800627,126.81118,107.111343,0.844652,8.976562
frame_463_2017-09-17_10_58_58.968_579_755.png,-18.4844338,13.6507941,1247,xxxx,Appendic_Unfoc,12.3464104,6.3985906,-5.6761244,-0.8130831,-0.8143955,-7.6116333,1368.5,1368.5,0.854778,177.580734,158.34552,0.891682,9.8125
frame_462_2017-09-20_23_46_08.531_1677_1074.png,-9.256999,-20.3562049,1248,xxxx,Appendic_Unfoc,-14.5017889,-5.6296756,10.4774583,-8.4505936,-5.3091813,14.2258391,6708,6708,0.663666,525.244751,393.453827,0.749087,46.953125
frame_462_2017-09-20_23_01_37.642_138_72.png,-19.9049442,-5.647855,1249,xxxx,Appendic_Unfoc,-1.5290378,-18.8460987,16.4153651,-11.8078092,9.6252126,12.7484745,5398,5398,0.670268,512.75946,352.485016,0.687428,39.097656
